,Date,Total Users,Full Members,Guests,Daily Active Users,Daily Users Posting Messages,Weekly Active Users,Weekly Users Posting Messages,Messages in Public Channels,Messages in Private Channels,Messages in Shared Channels,Messages in DMs,% of Messages Posted in Public Channels,% of Messages Posted in Private Channels,% of Messages Posted in DMs,% of Messages Read in Public Channels,% of Messages Read in Private Channels,% of Messages Read in DMs,Files Uploaded,Messages from Users,Name,Public Workspace Channels,Messages Posted,Messages from Apps
10,2017-03-26,72.75076062189676,45.993227140686926,0.0,9.712911704491733,4.2818833272047705,60.91790724606318,30.33981690616559,18.492525709059052,0.0,0.0,0.0,0.6434248750275917,0.0,0.0,0.44042453602807,0.02847755798487085,0.0,0.0,9.528663134549,0.0,3.11135717306754,1502.4918611053054,0.0
11,2017-03-27,72.75076062189676,45.993227140686926,0.0,14.5693675567376,13.702026647055266,60.91790724606318,29.72063696930507,30.172015630570034,5.9813551626937445,0.0,27.50926426781712,0.1955368195208851,0.056027617810847204,0.5178605385048349,0.29650897935230014,0.07235054647696879,0.11197614873479235,0.0,51.15387577494726,0.0,3.11135717306754,1596.397602424387,0.0
12,2017-03-28,74.74393214578434,47.253315555500265,0.0,16.997595482860532,15.414779977937174,62.68364368797806,24.14801753756037,102.19553681322108,0.8544793089562492,0.0,2.8957120281912756,0.5978703938756382,0.007222788312104847,0.04920972547352673,0.4437129905125687,0.008295983278505793,0.007792265636677208,0.5197775110120468,56.6704702212651,0.0,3.11135717306754,1705.954300629982,0.0
13,2017-03-29,74.74393214578434,47.253315555500265,0.0,13.355253593676132,6.851013323527633,61.80077546702062,23.52883760069985,47.691250512836504,1.7089586179124985,0.0,3.3783306995564883,0.5254850954350342,0.027218077989683235,0.10815018762260958,0.40479961244600066,0.06572971366816129,0.013518074087937254,0.0,30.09051516173368,0.0,3.11135717306754,1758.4310384259395,0.0
14,2017-03-30,74.74393214578434,47.253315555500265,0.0,13.962310575206866,8.563766654409541,61.80077546702062,20.432937916397236,124.58122582945046,2.9906775813468722,0.0,15.926416155052017,0.4902254122835221,0.017016399582755488,0.18201111267421186,0.39082368088688113,0.03469954544375019,0.043438652085123215,0.5197775110120468,84.25344245285432,0.0,3.11135717306754,1914.0199627683394,0.0
15,2017-03-31,74.74393214578434,47.253315555500265,0.0,13.6587820844415,9.420143319850496,58.26930258319087,17.956218168955147,53.53099547359199,0.8544793089562492,0.0,8.687136084573828,0.47182346085773297,0.010895392538598838,0.22241683829842587,0.41699429782601666,0.005743373038965549,0.03431179951619742,0.0,37.6131439521671,0.0,3.11135717306754,1984.9095910190185,0.0
16,2017-04-01,74.74393214578434,47.253315555500265,0.0,9.712911704491733,5.138259992645725,59.15217080414831,15.479498421513057,91.48933771850268,1.7089586179124985,0.0,0.9652373427304253,0.6048193825259361,0.0163226854510844,0.018534736524868825,0.42421062850033325,0.04538860082182496,0.006113269173525765,0.0,50.15085860288947,0.0,3.11135717306754,2077.8946878153643,0.0
17,2017-04-02,74.74393214578434,47.253315555500265,0.0,8.802326232195632,4.2818833272047705,59.15217080414831,15.479498421513057,9.732908267925817,6.40859481717187,0.0,0.48261867136521264,0.24746120693561177,0.23541393091826474,0.03567936781037249,0.29961474192099335,0.2680240751517256,0.0034440953090286,0.5197775110120468,13.039223236751262,0.0,3.11135717306754,2103.672734451975,0.0
18,2017-04-03,74.74393214578434,47.253315555500265,0.0,10.927025667553199,7.707389988968587,56.503566141275996,14.860318484652534,25.305561496607126,5.9813551626937445,0.0,12.548085455495528,0.2534450582733684,0.08655103960437503,0.3650416358572915,0.2956411927522241,0.11749984008883685,0.0884271470593093,0.0,33.09956667790705,0.0,3.11135717306754,2164.435272952557,0.0
19,2017-04-04,74.74393214578434,47.253315555500265,0.0,14.872896047502966,11.989273316173358,57.38643436223343,13.621958610931491,54.50428630038458,5.9813551626937445,0.0,12.065466784130315,0.3792989638287653,0.06014909588724601,0.24391713266727372,0.3838357151073214,0.05958749527926757,0.03650741027570316,0.0,47.643315672745,0.0,3.11135717306754,2257.4203697489024,0.0
20,2017-04-05,74.74393214578434,47.253315555500265,0.0,9.712911704491733,2.5691299963228627,57.38643436223343,13.002778674070969,4.866454133962908,0.0,0.0,0.0,0.6434248750275917,0.0,0.0,0.4567297895137094,0.0,0.0,0.0,2.5075429301444734,0.0,3.11135717306754,2262.023592362583,0.0
21,2017-04-06,75.74051790772813,47.883359762906935,0.0,12.141139630614665,12.845649981614311,59.15217080414831,14.860318484652534,4.866454133962908,0.8544793089562492,0.0,49.227104479251686,0.029533201763766462,0.007467628593871113,0.8672403219986122,0.15072083053952412,0.04299552872225599,0.2652814411779279,1.5593325330361405,54.66443587714952,0.0,3.11135717306754,2372.500935090914,0.0
22,2017-04-07,76.73710366967192,48.513403970313604,0.0,14.872896047502966,12.845649981614311,58.26930258319087,15.479498421513057,43.79808720566618,6.835834471649994,0.0,27.991882939182332,0.24334328773543518,0.0548850298292713,0.45169152911105326,0.3429583989458444,0.06716555692790267,0.07099141455735201,1.0395550220240937,59.67952173743847,0.0,3.8891964663344245,2493.1053675693424,0.0
23,2017-04-08,76.73710366967192,48.513403970313604,0.0,10.623497176787833,5.138259992645725,55.62069792031856,16.09867835837358,3.893163307170327,7.690313780606243,0.0,0.9652373427304253,0.10725892666709953,0.3060503522078325,0.07719717762607865,0.2582806959700027,0.32458034577153916,0.01188212881614867,0.5197775110120468,12.036206064693474,0.0,3.8891964663344245,2516.1214806377448,0.0
24,2017-04-09,76.73710366967192,48.513403970313604,0.0,7.891740759899533,7.707389988968587,55.62069792031856,16.09867835837358,1.9465816535851634,11.535470670909366,0.0,18.822128183243294,0.018916691325811197,0.1620434598156404,0.5314835698506135,0.0918026876922556,0.3892730615298872,0.13388920513848682,0.0,34.10258384996484,0.0,3.8891964663344245,2578.7253081837994,0.0
25,2017-04-10,77.73368943161572,49.14344817772028,0.0,13.355253593676132,10.27651998529145,55.62069792031856,16.09867835837358,8.759617441133235,40.16052752094372,0.0,28.474501610547545,0.035774423051534096,0.23676055246797925,0.33751755211786133,0.11395408248367049,0.45229062681853704,0.07899893615084351,0.0,81.24439093668094,0.0,3.8891964663344245,2741.679388708088,0.0
26,2017-04-11,77.73368943161572,49.14344817772028,0.0,8.802326232195632,12.845649981614311,52.97209325744625,16.09867835837358,0.0,201.65711691367483,0.0,182.42985777605037,0.0,0.22659968077467918,0.4121198666304583,0.004293260021428868,0.6253895086873598,0.08894376135566359,10.395550220240937,426.2822981245605,0.0,3.8891964663344245,3539.8781899202813,0.0
27,2017-04-12,77.73368943161572,49.14344817772028,0.0,8.1952692506649,13.702026647055266,52.08922503648881,16.09867835837358,4.866454133962908,44.86016372020308,0.0,131.75489728270304,0.008428865862861451,0.11189200876718357,0.6605780097463249,0.0213749541492416,0.4391287302709076,0.17336714761822716,5.717552621132516,192.07778844906667,0.0,3.8891964663344245,3905.3740654465105,0.0
28,2017-04-13,77.73368943161572,49.14344817772028,0.0,13.051725102910765,19.696663305141946,51.20635681553137,16.7178582952341,25.305561496607126,91.00204640384054,0.0,64.67090196293849,0.04484671378942314,0.23300633481422983,0.3328838679866441,0.08011040508070463,0.5340539235538104,0.06677239780379197,3.118665066072281,187.0627025887777,0.0,3.8891964663344245,4272.7112300182125,0.0
29,2017-04-14,77.73368943161572,49.14344817772028,0.0,8.498797741430266,12.845649981614311,49.4406203736165,16.09867835837358,0.0,52.1232378463312,0.0,133.20275329679868,0.0,0.1250725772689342,0.6426919889998265,0.008175463232295397,0.4195853081244276,0.1963995349973559,0.5197775110120468,199.6004172395001,0.0,3.8891964663344245,4638.207105544441,0.0
30,2017-04-15,77.73368943161572,49.14344817772028,0.0,11.534082649083933,11.989273316173358,49.4406203736165,16.09867835837358,8.759617441133235,51.69599819185308,0.0,209.45650337250228,0.010294798000441467,0.0875304007314401,0.713123987794328,0.029230706528877402,0.2810264335593837,0.2512898039849992,10.915327731252983,282.8508425202966,0.0,3.8891964663344245,5176.784151345057,0.0
31,2017-04-16,77.73368943161572,49.14344817772028,0.0,6.3740983060727,7.707389988968587,50.32348859457393,16.09867835837358,0.0,8.972032744040616,0.0,17.374272169147655,0.0,0.15033193300448733,0.5853269794553575,0.01653361838039628,0.5342134616937817,0.12661355379816389,0.0,28.585989403646998,0.0,3.8891964663344245,5228.340244618278,0.0
32,2017-04-17,76.73710366967192,48.513403970313604,0.0,11.230554158318565,11.132896650732404,51.20635681553137,17.337038232094624,14.599362401888726,14.098908597778113,0.0,18.822128183243294,0.11092644845475681,0.15477986478990782,0.4154561192049347,0.132360293001073,0.3386197020890105,0.12299725372368388,1.0395550220240937,43.63124698451384,0.0,3.8891964663344245,5315.801474278207,0.0
33,2017-04-18,76.73710366967192,48.513403970313604,0.0,12.7481966121454,13.702026647055266,51.20635681553137,17.337038232094624,3.893163307170327,43.57844475676871,0.0,109.55443839990326,0.0077210985003311,0.12499096384167879,0.6317564944501538,0.05320902047834715,0.34922898839709965,0.19192221109561872,3.118665066072281,167.00235914762195,0.0,3.8891964663344245,5627.899967485742,0.0
34,2017-04-19,77.73368943161572,49.14344817772028,0.0,14.5693675567376,13.702026647055266,52.08922503648881,17.956218168955147,24.332270669814545,9.826512052996867,0.0,164.57296693553752,0.04137221946427414,0.0241167677539772,0.8123775018850006,0.09280749322918574,0.08750666977423899,0.2958047358541939,6.757107643156608,195.08683996524005,0.0,3.8891964663344245,6003.522932762069,0.0
35,2017-04-20,78.7302751935595,49.77349238512695,0.0,10.319968686022467,13.702026647055266,51.20635681553137,16.7178582952341,0.9732908267925817,33.75193270377184,0.0,94.59325958758167,0.00231632955009933,0.11678881440250889,0.6580758203154675,0.03416338825562547,0.34611799466765997,0.2115105031657189,2.598887555060234,138.41636974397494,0.0,3.8891964663344245,6271.430488878273,0.0
36,2017-04-21,78.7302751935595,49.77349238512695,0.0,13.051725102910765,12.845649981614311,51.20635681553137,17.337038232094624,7.786326614340654,60.24079128141557,0.0,16.891653497782443,0.02798898206370024,0.3127018465291494,0.17626534435150254,0.061475829668545284,0.6196461356483942,0.03814335554749174,2.0791100440481873,92.27757982931662,0.0,3.8891964663344245,6445.432303675394,0.0
37,2017-04-22,78.7302751935595,49.77349238512695,0.0,6.677626796838066,8.563766654409541,52.08922503648881,16.09867835837358,0.0,57.677353354546824,0.0,33.783306995564885,0.0,0.26871220923847694,0.3164806261621352,0.006896619821657012,0.6651942746101904,0.06500729895791482,0.5197775110120468,102.80926013592341,0.0,3.8891964663344245,6634.164430836293,0.0
38,2017-04-23,78.7302751935595,49.77349238512695,0.0,5.7670413245419665,6.851013323527633,52.08922503648881,16.09867835837358,0.0,11.10823101643124,0.0,5.791424056382551,0.0,0.27919953464079866,0.29266348972767875,0.02142062712819297,0.6356797187155064,0.06728901210014628,0.0,19.057326269098,0.0,3.8891964663344245,6669.148922700265,0.0
39,2017-04-24,78.7302751935595,49.77349238512695,0.0,9.409383213726366,9.420143319850496,52.08922503648881,14.860318484652534,4.866454133962908,8.544793089562493,0.0,9.652373427304253,0.07148450361556544,0.1813450353615477,0.4118418455825853,0.16825925445685055,0.3410925432585651,0.08778137918886644,0.0,22.56788637130026,0.0,3.8891964663344245,6713.3398597915975,0.0
40,2017-04-25,79.7268609555033,50.40353659253362,0.0,11.8376111398493,11.989273316173358,52.97209325744625,14.860318484652534,4.866454133962908,80.74829469636555,0.0,4.826186713652127,0.015763909438176,0.3780742017607424,0.045410104485928623,0.03160570143434869,0.728690454318754,0.007447856105774347,0.0,102.30775154989452,0.0,3.8891964663344245,6902.992631475233,0.0
41,2017-04-26,80.72344671744709,51.03358079994029,0.0,12.141139630614665,11.989273316173358,52.97209325744625,16.09867835837358,26.278852323399708,31.61573443138122,0.0,72.39280070478189,0.06923251655296887,0.12029819177449202,0.5538179273630804,0.1093867845885334,0.3215491211120851,0.15382190673948984,0.0,125.87865509325258,0.0,3.8891964663344245,7138.677629295673,0.0
42,2017-04-27,81.72003247939088,51.66362500734696,0.0,13.051725102910765,14.558403312496221,53.85496147840368,14.860318484652534,13.626071575096145,23.498180996296853,0.0,131.27227861133784,0.02644476236363402,0.06582122908149785,0.739257966294393,0.07773541017523333,0.22933607620869378,0.2334666107607762,1.0395550220240937,171.0144278358531,0.0,3.8891964663344245,7459.98256773057,0.0
43,2017-04-28,81.72003247939088,51.66362500734696,0.0,12.444668121380033,10.27651998529145,52.97209325744625,14.241138547792014,5.839744960755491,13.671668943299988,0.0,55.01852853563424,0.025415282563589874,0.08589813218633165,0.6950526196825809,0.12427617572668033,0.21346203128155292,0.19816463384323307,0.0,76.229305076392,0.0,3.8891964663344245,7600.841179709192,0.0
44,2017-04-29,82.71661824133467,52.29366921475363,0.0,9.409383213726366,8.563766654409541,52.97209325744625,14.241138547792014,0.0,138.42564805091237,0.0,15.926416155052017,0.0,0.37036173288510504,0.08563048274489396,0.006531235990046045,0.7630709234825617,0.012527896686591532,1.5593325330361405,179.0385652123154,0.0,3.8891964663344245,7932.273207894185,0.0
45,2017-04-30,82.71661824133467,52.29366921475363,0.0,12.141139630614665,11.132896650732404,53.85496147840368,16.09867835837358,18.492525709059052,19.225784451515608,0.0,11.100229441399891,0.14052399270602603,0.2110523228825213,0.24502921685876589,0.16917271403587797,0.4246905286035081,0.04184575800469749,0.5197775110120468,43.63124698451384,0.0,3.8891964663344245,8013.289925894962,0.0
46,2017-05-01,82.71661824133467,52.29366921475363,0.0,10.016440195257099,8.563766654409541,54.73782969936112,14.860318484652534,36.011760591325526,9.399272398518741,0.0,16.40903482641723,0.25595441528597596,0.09654868444316422,0.3388149836746021,0.2908912029412815,0.15435315042219913,0.07301482055140632,0.0,46.64029850068721,0.0,3.8891964663344245,8098.909866509419,0.0
47,2017-05-02,83.71320400327846,52.9237134221603,0.0,11.534082649083933,9.420143319850496,56.503566141275996,16.7178582952341,32.1185972841552,48.705320610506206,0.0,14.961178812321592,0.11929097183011551,0.26132619407186125,0.16143755513160746,0.15793716121384072,0.46936120779546237,0.028327683916760233,1.0395550220240937,89.26852831314325,0.0,3.8891964663344245,8269.229103215595,0.0
48,2017-05-03,83.71320400327846,52.9237134221603,0.0,13.355253593676132,17.127533308819082,57.38643436223343,19.19457804267619,33.09188811094778,112.7912687822249,0.0,66.60137664839934,0.05018714025215215,0.2470846510157901,0.29331220550604914,0.05389411516261771,0.6056067793309229,0.05286686299358901,1.0395550220240937,218.6577435085981,0.0,3.8891964663344245,8673.392048696742,0.0
49,2017-05-04,83.71320400327846,52.9237134221603,0.0,11.8376111398493,13.702026647055266,55.62069792031856,17.337038232094624,16.54594405547389,80.74829469636555,0.0,45.8487737796952,0.036353505439058936,0.25622535486839737,0.29247814236243,0.049189798330626505,0.6039316288612245,0.058205210722583334,1.5593325330361405,150.9540843946973,0.0,3.8891964663344245,8952.347339085778,0.0
50,2017-05-05,83.71320400327846,52.9237134221603,0.0,8.498797741430266,11.989273316173358,53.85496147840368,16.7178582952341,8.759617441133235,97.41064122101241,0.0,23.648314896895418,0.02026788356336914,0.3253111210401121,0.15875001833550148,0.033798004424014504,0.6822648555871158,0.030394141102177395,0.5197775110120468,143.43145560426387,0.0,3.8891964663344245,9220.25489520198,0.0
51,2017-05-06,83.71320400327846,52.9237134221603,0.0,7.588212269134166,9.420143319850496,52.08922503648881,16.7178582952341,5.839744960755491,134.15325150613114,0.0,34.265925666930094,0.009844400587922153,0.3277187171441471,0.16829540764580894,0.022425432665123132,0.6963042119045871,0.03357992926302885,0.5197775110120468,196.08985713729783,0.0,3.8891964663344245,9581.14754811453,0.0
52,2017-05-07,83.71320400327846,52.9237134221603,0.0,6.677626796838066,7.707389988968587,52.08922503648881,15.479498421513057,3.893163307170327,29.906775813468723,0.0,5.791424056382551,0.029919256688783015,0.33216664892956754,0.12927978726096007,0.0312859905816891,0.6915180677054492,0.027768018429043088,1.5593325330361405,43.129738398484946,0.0,3.8891964663344245,9662.164266115306,0.0
53,2017-05-08,85.70637552716605,54.183801836973636,0.0,8.498797741430266,7.707389988968587,52.97209325744625,14.241138547792014,0.0,22.643701687340606,0.0,33.30068832419967,0.0,0.1772643639987766,0.5241623489232904,0.04087731616147699,0.43825127050106566,0.15545785201127843,0.0,61.18404749552516,0.0,3.8891964663344245,9780.927409548263,0.0
54,2017-05-09,92.68247586077258,58.59411128882033,0.0,9.105854722960999,11.989273316173358,56.503566141275996,16.09867835837358,0.0,75.19417918814993,0.0,104.72825168625114,0.0,0.18273246362488985,0.5117440754516283,0.01804082668579152,0.5125162746576896,0.13690278853388685,1.0395550220240937,197.0928743093556,0.0,3.8891964663344245,10168.518753620157,0.0
55,2017-05-10,92.68247586077258,58.59411128882033,0.0,8.1952692506649,9.420143319850496,51.20635681553137,13.621958610931491,5.839744960755491,113.64574809118115,0.0,58.39685923519073,0.009844400587922153,0.276179837832348,0.28534226880035557,0.012057666443161929,0.6805897051174176,0.05183363440088043,2.0791100440481873,197.0928743093556,0.0,3.8891964663344245,10542.300429851011,0.0
56,2017-05-11,92.68247586077258,58.59411128882033,0.0,4.856455852245866,9.420143319850496,47.67488393170162,12.383598737210447,0.0,32.47021374033747,0.0,78.66684343252966,0.0,0.129765349336121,0.6320345154980269,0.004978354705699433,0.42740267698301965,0.19515105044783304,0.5197775110120468,119.86055206090583,0.0,3.8891964663344245,10764.17575983041,0.0
57,2017-05-12,92.68247586077258,58.59411128882033,0.0,5.159984343011233,11.132896650732404,44.14341104787187,11.145238863489402,0.0,88.4386084769718,0.0,41.02258706604307,0.0,0.2892787929068433,0.26977309011946576,0.0013701893685411283,0.6992556674940557,0.05183363440088043,0.0,146.44050712043725,0.0,3.8891964663344245,11034.845249514823,0.0
58,2017-05-13,92.68247586077258,58.59411128882033,0.0,4.249398870715133,8.563766654409541,44.14341104787187,11.145238863489402,0.9732908267925817,102.96475672922803,0.0,17.374272169147655,0.00231632955009933,0.3537534004386267,0.12001241899852565,0.003699511295061046,0.7525414062444582,0.020879827810985886,2.0791100440481873,139.41938691603272,0.0,3.8891964663344245,11295.387649449138,0.0
59,2017-05-14,92.68247586077258,58.59411128882033,0.0,6.3740983060727,5.138259992645725,45.90914748978675,10.52605892662888,2.9198724803777454,8.117553435084368,0.0,0.0,0.08776315295376351,0.3524067788889122,0.0,0.12774732212698453,0.5745766111065118,0.0,0.5197775110120468,11.033188892635684,0.0,3.8891964663344245,11316.562473472068,0.0
60,2017-05-15,96.66881890854775,61.114288118447014,0.0,10.319968686022467,7.707389988968587,46.79201571074418,11.764418800349924,12.652780748303563,11.962710325387489,0.0,29.922357624643183,0.08120021922848208,0.11091264764011849,0.5578028957159272,0.15962706143504143,0.28126574076934063,0.12824949906995248,0.0,51.65538436097616,0.0,3.8891964663344245,11425.198527154926,0.0
61,2017-05-16,96.66881890854775,61.114288118447014,0.0,7.588212269134166,10.27651998529145,45.90914748978675,9.906878989768357,0.0,80.32105504188743,0.0,51.64019783607775,0.0,0.2600611859494022,0.33612744687849616,0.009591325579787898,0.6298565766065551,0.08153895644125211,0.5197775110120468,147.94503287852393,0.0,3.8891964663344245,11697.70930588481,0.0
62,2017-05-17,96.66881890854775,61.114288118447014,0.0,6.3740983060727,11.132896650732404,43.26054282691443,9.906878989768357,1.9465816535851634,41.86948613885621,0.0,109.55443839990326,0.00392489173766831,0.12229772074224987,0.6433407047781969,0.019182651159575796,0.363906497274456,0.21603087825881895,1.0395550220240937,163.99330763144857,0.0,3.8891964663344245,12000.601353864986,0.0
63,2017-05-18,96.66881890854775,61.114288118447014,0.0,4.856455852245866,8.563766654409541,43.26054282691443,9.906878989768357,0.0,55.96839473663432,0.0,21.71784021143457,0.0,0.303724369531053,0.2369666064704479,0.005891814284726851,0.6769203278980784,0.05962590003755764,1.5593325330361405,88.26551114108547,0.0,3.8891964663344245,12165.396723434746,0.0
64,2017-05-19,96.66881890854775,61.114288118447014,0.0,7.2846837783688,11.132896650732404,44.14341104787187,9.906878989768357,0.9732908267925817,95.70168260309991,0.0,25.096170910991056,0.00231632955009933,0.33000389310729883,0.17394850228589392,0.010459112179863946,0.7077909579825182,0.03861691865248318,0.0,138.91787833000384,0.0,3.8891964663344245,12420.415256232644,0.0
65,2017-05-20,96.66881890854775,61.114288118447014,0.0,4.552927361480499,9.420143319850496,44.14341104787187,9.906878989768357,0.0,88.4386084769718,0.0,82.04517413208615,0.0,0.22406966452976113,0.4178656349531677,0.0006394217053191932,0.6324091868460954,0.08859935182476074,0.0,189.0687369328933,0.0,3.8891964663344245,12770.26017487236,0.0
66,2017-05-21,96.66881890854775,61.114288118447014,0.0,4.249398870715133,5.994636658086679,45.02627926882931,9.906878989768357,0.0,3.417917235824997,0.0,6.756661399112977,0.0,0.1483732107503572,0.589775316221326,0.01507208305395241,0.5084480520884224,0.14193977792334117,1.5593325330361405,11.033188892635684,0.0,3.8891964663344245,12793.276287940762,0.0
67,2017-05-22,97.66540467049154,61.744332325853684,0.0,4.552927361480499,5.138259992645725,38.84620172212725,9.287699052907834,0.0,8.972032744040616,0.0,5.791424056382551,0.0,0.2596939255267528,0.3369615100221152,0.040192221477206434,0.6445340854839116,0.044773239017371805,0.5197775110120468,16.549783338953524,0.0,3.8891964663344245,12831.943357895678,0.0
68,2017-05-23,97.66540467049154,61.744332325853684,0.0,5.7670413245419665,7.707389988968587,36.19759705925493,9.287699052907834,0.0,130.73533427030614,0.0,30.88759496737361,0.0,0.33747152170117,0.16032547094011534,0.0027403787370822567,0.7429691178461822,0.026950045793148796,1.0395550220240937,185.55817683069102,0.0,3.8891964663344245,13174.423120353506,0.0
69,2017-05-24,97.66540467049154,61.744332325853684,0.0,4.856455852245866,7.707389988968587,34.431860617340064,8.668519116047312,0.0,28.197817195556226,0.0,1.4478560140956378,0.0,0.39031621584905574,0.04031305194158969,0.0074903685480248346,0.7688142965215272,0.008481084698482928,1.0395550220240937,34.604092435993735,0.0,3.8891964663344245,13240.709525990504,0.0
70,2017-05-25,97.66540467049154,61.744332325853684,0.0,1.5176424538268332,0.8563766654409541,34.431860617340064,8.668519116047312,0.0,0.0,0.0,1.9304746854608505,0.0,0.0,0.9267368262434412,0.13048770086406677,0.0,0.30751465990489113,0.0,2.006034344115579,0.0,3.8891964663344245,13244.392104081448,0.0
71,2017-05-26,97.66540467049154,61.744332325853684,0.0,0.9105854722961,0.0,31.783255954467748,7.430159242326267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4567297895137094,0.0,0.0,0.0,0.0,0.0,3.8891964663344245,13244.392104081448,0.0
72,2017-05-27,97.66540467049154,61.744332325853684,0.0,1.2141139630614666,1.7127533308819083,30.017519512552873,8.04933917918679,0.0,0.0,0.0,6.274042727747764,0.0,0.0,0.9267368262434412,0.04937249024643199,0.06469271575834806,0.34905905957004857,0.0,6.519611618375631,0.0,3.8891964663344245,13256.360482877017,0.0
73,2017-05-28,97.66540467049154,61.744332325853684,0.0,0.9105854722961,1.7127533308819083,29.134651291595436,8.668519116047312,0.0,0.4272396544781246,0.0,0.48261867136521264,0.0,0.204033568138555,0.4633684131217206,0.0,0.5318203895942126,0.14348962081240405,0.0,1.0030171720577894,0.0,3.8891964663344245,13258.20177192249,0.0
74,2017-05-29,97.66540467049154,61.744332325853684,0.0,1.2141139630614666,2.5691299963228627,23.83744196585081,8.04933917918679,0.0,1.2817189634343737,0.0,0.9652373427304253,0.0,0.244840281766266,0.3706947304973765,0.0,0.7312430645582942,0.0358616424052603,0.0,2.5075429301444734,0.0,3.8891964663344245,13262.804994536169,0.0
75,2017-05-30,97.66540467049154,61.744332325853684,0.0,4.249398870715133,5.994636658086679,22.954573744893374,8.668519116047312,0.0,11.535470670909366,0.0,15.443797483686804,0.0,0.18673152156040554,0.5026620545544425,0.008632193021809108,0.5167440353669281,0.14348962081240405,1.0395550220240937,29.589006575704786,0.0,3.8891964663344245,13318.96431042307,0.0
